"Persons Place of Usual Residence","Not attending","Drillers, Miners and Shot Firers","55-64","Female"," Cert III/IV",20
"Persons Place of Usual Residence","Not attending","Drillers, Miners and Shot Firers","55-64","Female","Dip/Ad-dip",13
"Persons Place of Usual Residence","Not attending","Drillers, Miners and Shot Firers","55-64","Female","Bachelor",6
"Persons Place of Usual Residence","Not attending","Drillers, Miners and Shot Firers","55-64","Female","Postgrad",4
"Persons Place of Usual Residence","Not attending","Drillers, Miners and Shot Firers","Over 65","Male","No qualification",382
"Persons Place of Usual Residence","Not attending","Drillers, Miners and Shot Firers","Over 65","Male"," Cert III/IV",113
"Persons Place of Usual Residence","Not attending","Drillers, Miners and Shot Firers","Over 65","Male","Dip/Ad-dip",23
"Persons Place of Usual Residence","Not attending","Drillers, Miners and Shot Firers","Over 65","Male","Bachelor",5
"Persons Place of Usual Residence","Not attending","Drillers, Miners and Shot Firers","Over 65","Male","Postgrad",11
"Persons Place of Usual Residence","Not attending","Drillers, Miners and Shot Firers","Over 65","Female","No qualification",15
"Persons Place of Usual Residence","Not attending","Drillers, Miners and Shot Firers","Over 65","Female"," Cert III/IV",3
"Persons Place of Usual Residence","Not attending","Drillers, Miners and Shot Firers","Over 65","Female","Dip/Ad-dip",0
"Persons Place of Usual Residence","Not attending","Drillers, Miners and Shot Firers","Over 65","Female","Bachelor",0
"Persons Place of Usual Residence","Not attending","Drillers, Miners and Shot Firers","Over 65","Female","Postgrad",0
"Persons Place of Usual Residence","Not attending","Engineering Production Workers","25-34","Male","No qualification",1404
"Persons Place of Usual Residence","Not attending","Engineering Production Workers","25-34","Male"," Cert III/IV",1143
"Persons Place of Usual Residence","Not attending","Engineering Production Workers","25-34","Male","Dip/Ad-dip",179
"Persons Place of Usual Residence","Not attending","Engineering Production Workers","25-34","Male","Bachelor",132
"Persons Place of Usual Residence","Not attending","Engineering Production Workers","25-34","Male","Postgrad",27
"Persons Place of Usual Residence","Not attending","Engineering Production Workers","25-34","Female","No qualification",64
"Persons Place of Usual Residence","Not attending","Engineering Production Workers","25-34","Female"," Cert III/IV",36
"Persons Place of Usual Residence","Not attending","Engineering Production Workers","25-34","Female","Dip/Ad-dip",5
"Persons Place of Usual Residence","Not attending","Engineering Production Workers","25-34","Female","Bachelor",10
"Persons Place of Usual Residence","Not attending","Engineering Production Workers","25-34","Female","Postgrad",0
"Persons Place of Usual Residence","Not attending","Engineering Production Workers","35-44","Male","No qualification",1654
"Persons Place of Usual Residence","Not attending","Engineering Production Workers","35-44","Male"," Cert III/IV",1425
"Persons Place of Usual Residence","Not attending","Engineering Production Workers","35-44","Male","Dip/Ad-dip",359
"Persons Place of Usual Residence","Not attending","Engineering Production Workers","35-44","Male","Bachelor",193
"Persons Place of Usual Residence","Not attending","Engineering Production Workers","35-44","Male","Postgrad",39
"Persons Place of Usual Residence","Not attending","Engineering Production Workers","35-44","Female","No qualification",82
"Persons Place of Usual Residence","Not attending","Engineering Production Workers","35-44","Female"," Cert III/IV",29
"Persons Place of Usual Residence","Not attending","Engineering Production Workers","35-44","Female","Dip/Ad-dip",23
"Persons Place of Usual Residence","Not attending","Engineering Production Workers","35-44","Female","Bachelor",9
"Persons Place of Usual Residence","Not attending","Engineering Production Workers","35-44","Female","Postgrad",5
"Persons Place of Usual Residence","Not attending","Engineering Production Workers","45-54","Male","No qualification",2278
"Persons Place of Usual Residence","Not attending","Engineering Production Workers","45-54","Male"," Cert III/IV",1562
"Persons Place of Usual Residence","Not attending","Engineering Production Workers","45-54","Male","Dip/Ad-dip",214
"Persons Place of Usual Residence","Not attending","Engineering Production Workers","45-54","Male","Bachelor",143
"Persons Place of Usual Residence","Not attending","Engineering Production Workers","45-54","Male","Postgrad",20
"Persons Place of Usual Residence","Not attending","Engineering Production Workers","45-54","Female","No qualification",138
"Persons Place of Usual Residence","Not attending","Engineering Production Workers","45-54","Female"," Cert III/IV",31
"Persons Place of Usual Residence","Not attending","Engineering Production Workers","45-54","Female","Dip/Ad-dip",16
"Persons Place of Usual Residence","Not attending","Engineering Production Workers","45-54","Female","Bachelor",11
"Persons Place of Usual Residence","Not attending","Engineering Production Workers","45-54","Female","Postgrad",0
"Persons Place of Usual Residence","Not attending","Engineering Production Workers","55-64","Male","No qualification",1538
"Persons Place of Usual Residence","Not attending","Engineering Production Workers","55-64","Male"," Cert III/IV",998
"Persons Place of Usual Residence","Not attending","Engineering Production Workers","55-64","Male","Dip/Ad-dip",137
"Persons Place of Usual Residence","Not attending","Engineering Production Workers","55-64","Male","Bachelor",94
"Persons Place of Usual Residence","Not attending","Engineering Production Workers","55-64","Male","Postgrad",17
"Persons Place of Usual Residence","Not attending","Engineering Production Workers","55-64","Female","No qualification",74
"Persons Place of Usual Residence","Not attending","Engineering Production Workers","55-64","Female"," Cert III/IV",11
"Persons Place of Usual Residence","Not attending","Engineering Production Workers","55-64","Female","Dip/Ad-dip",4
"Persons Place of Usual Residence","Not attending","Engineering Production Workers","55-64","Female","Bachelor",3
"Persons Place of Usual Residence","Not attending","Engineering Production Workers","55-64","Female","Postgrad",0
"Persons Place of Usual Residence","Not attending","Engineering Production Workers","Over 65","Male","No qualification",161
"Persons Place of Usual Residence","Not attending","Engineering Production Workers","Over 65","Male"," Cert III/IV",146
"Persons Place of Usual Residence","Not attending","Engineering Production Workers","Over 65","Male","Dip/Ad-dip",14
"Persons Place of Usual Residence","Not attending","Engineering Production Workers","Over 65","Male","Bachelor",16
"Persons Place of Usual Residence","Not attending","Engineering Production Workers","Over 65","Male","Postgrad",0
"Persons Place of Usual Residence","Not attending","Engineering Production Workers","Over 65","Female","No qualification",12
"Persons Place of Usual Residence","Not attending","Engineering Production Workers","Over 65","Female"," Cert III/IV",0
"Persons Place of Usual Residence","Not attending","Engineering Production Workers","Over 65","Female","Dip/Ad-dip",0
"Persons Place of Usual Residence","Not attending","Engineering Production Workers","Over 65","Female","Bachelor",0
"Persons Place of Usual Residence","Not attending","Engineering Production Workers","Over 65","Female","Postgrad",0
"Persons Place of Usual Residence","Not attending","Other Stationary Plant Operators","25-34","Male","No qualification",1599
"Persons Place of Usual Residence","Not attending","Other Stationary Plant Operators","25-34","Male"," Cert III/IV",1301
"Persons Place of Usual Residence","Not attending","Other Stationary Plant Operators","25-34","Male","Dip/Ad-dip",145
"Persons Place of Usual Residence","Not attending","Other Stationary Plant Operators","25-34","Male","Bachelor",148
"Persons Place of Usual Residence","Not attending","Other Stationary Plant Operators","25-34","Male","Postgrad",40
"Persons Place of Usual Residence","Not attending","Other Stationary Plant Operators","25-34","Female","No qualification",182
"Persons Place of Usual Residence","Not attending","Other Stationary Plant Operators","25-34","Female"," Cert III/IV",104
"Persons Place of Usual Residence","Not attending","Other Stationary Plant Operators","25-34","Female","Dip/Ad-dip",34
"Persons Place of Usual Residence","Not attending","Other Stationary Plant Operators","25-34","Female","Bachelor",47
"Persons Place of Usual Residence","Not attending","Other Stationary Plant Operators","25-34","Female","Postgrad",10
"Persons Place of Usual Residence","Not attending","Other Stationary Plant Operators","35-44","Male","No qualification",1691
"Persons Place of Usual Residence","Not attending","Other Stationary Plant Operators","35-44","Male"," Cert III/IV",1656
"Persons Place of Usual Residence","Not attending","Other Stationary Plant Operators","35-44","Male","Dip/Ad-dip",247
"Persons Place of Usual Residence","Not attending","Other Stationary Plant Operators","35-44","Male","Bachelor",187
"Persons Place of Usual Residence","Not attending","Other Stationary Plant Operators","35-44","Male","Postgrad",40
"Persons Place of Usual Residence","Not attending","Other Stationary Plant Operators","35-44","Female","No qualification",159
"Persons Place of Usual Residence","Not attending","Other Stationary Plant Operators","35-44","Female"," Cert III/IV",75
"Persons Place of Usual Residence","Not attending","Other Stationary Plant Operators","35-44","Female","Dip/Ad-dip",44
"Persons Place of Usual Residence","Not attending","Other Stationary Plant Operators","35-44","Female","Bachelor",44
"Persons Place of Usual Residence","Not attending","Other Stationary Plant Operators","35-44","Female","Postgrad",16
"Persons Place of Usual Residence","Not attending","Other Stationary Plant Operators","45-54","Male","No qualification",2295
"Persons Place of Usual Residence","Not attending","Other Stationary Plant Operators","45-54","Male"," Cert III/IV",1805
"Persons Place of Usual Residence","Not attending","Other Stationary Plant Operators","45-54","Male","Dip/Ad-dip",278
"Persons Place of Usual Residence","Not attending","Other Stationary Plant Operators","45-54","Male","Bachelor",128
"Persons Place of Usual Residence","Not attending","Other Stationary Plant Operators","45-54","Male","Postgrad",37
"Persons Place of Usual Residence","Not attending","Other Stationary Plant Operators","45-54","Female","No qualification",255
"Persons Place of Usual Residence","Not attending","Other Stationary Plant Operators","45-54","Female"," Cert III/IV",78
"Persons Place of Usual Residence","Not attending","Other Stationary Plant Operators","45-54","Female","Dip/Ad-dip",31
"Persons Place of Usual Residence","Not attending","Other Stationary Plant Operators","45-54","Female","Bachelor",28
"Persons Place of Usual Residence","Not attending","Other Stationary Plant Operators","45-54","Female","Postgrad",7
"Persons Place of Usual Residence","Not attending","Other Stationary Plant Operators","55-64","Male","No qualification",1886
"Persons Place of Usual Residence","Not attending","Other Stationary Plant Operators","55-64","Male"," Cert III/IV",1250
"Persons Place of Usual Residence","Not attending","Other Stationary Plant Operators","55-64","Male","Dip/Ad-dip",177
"Persons Place of Usual Residence","Not attending","Other Stationary Plant Operators","55-64","Male","Bachelor",63
"Persons Place of Usual Residence","Not attending","Other Stationary Plant Operators","55-64","Male","Postgrad",25
"Persons Place of Usual Residence","Not attending","Other Stationary Plant Operators","55-64","Female","No qualification",144
"Persons Place of Usual Residence","Not attending","Other Stationary Plant Operators","55-64","Female"," Cert III/IV",28
"Persons Place of Usual Residence","Not attending","Other Stationary Plant Operators","55-64","Female","Dip/Ad-dip",11
"Persons Place of Usual Residence","Not attending","Other Stationary Plant Operators","55-64","Female","Bachelor",10
"Persons Place of Usual Residence","Not attending","Other Stationary Plant Operators","55-64","Female","Postgrad",0
"Persons Place of Usual Residence","Not attending","Other Stationary Plant Operators","Over 65","Male","No qualification",255
"Persons Place of Usual Residence","Not attending","Other Stationary Plant Operators","Over 65","Male"," Cert III/IV",151
"Persons Place of Usual Residence","Not attending","Other Stationary Plant Operators","Over 65","Male","Dip/Ad-dip",26
"Persons Place of Usual Residence","Not attending","Other Stationary Plant Operators","Over 65","Male","Bachelor",13
"Persons Place of Usual Residence","Not attending","Other Stationary Plant Operators","Over 65","Male","Postgrad",7
"Persons Place of Usual Residence","Not attending","Other Stationary Plant Operators","Over 65","Female","No qualification",15
"Persons Place of Usual Residence","Not attending","Other Stationary Plant Operators","Over 65","Female"," Cert III/IV",0
"Persons Place of Usual Residence","Not attending","Other Stationary Plant Operators","Over 65","Female","Dip/Ad-dip",0
"Persons Place of Usual Residence","Not attending","Other Stationary Plant Operators","Over 65","Female","Bachelor",0
"Persons Place of Usual Residence","Not attending","Other Stationary Plant Operators","Over 65","Female","Postgrad",0
"Persons Place of Usual Residence","Not attending","Mobile Plant Operators, nfd","25-34","Male","No qualification",472
"Persons Place of Usual Residence","Not attending","Mobile Plant Operators, nfd","25-34","Male"," Cert III/IV",366
"Persons Place of Usual Residence","Not attending","Mobile Plant Operators, nfd","25-34","Male","Dip/Ad-dip",19
"Persons Place of Usual Residence","Not attending","Mobile Plant Operators, nfd","25-34","Male","Bachelor",14
"Persons Place of Usual Residence","Not attending","Mobile Plant Operators, nfd","25-34","Male","Postgrad",3
"Persons Place of Usual Residence","Not attending","Mobile Plant Operators, nfd","25-34","Female","No qualification",22
"Persons Place of Usual Residence","Not attending","Mobile Plant Operators, nfd","25-34","Female"," Cert III/IV",6
"Persons Place of Usual Residence","Not attending","Mobile Plant Operators, nfd","25-34","Female","Dip/Ad-dip",0
"Persons Place of Usual Residence","Not attending","Mobile Plant Operators, nfd","25-34","Female","Bachelor",0
"Persons Place of Usual Residence","Not attending","Mobile Plant Operators, nfd","25-34","Female","Postgrad",0
"Persons Place of Usual Residence","Not attending","Mobile Plant Operators, nfd","35-44","Male","No qualification",559
"Persons Place of Usual Residence","Not attending","Mobile Plant Operators, nfd","35-44","Male"," Cert III/IV",351
"Persons Place of Usual Residence","Not attending","Mobile Plant Operators, nfd","35-44","Male","Dip/Ad-dip",22
"Persons Place of Usual Residence","Not attending","Mobile Plant Operators, nfd","35-44","Male","Bachelor",14
"Persons Place of Usual Residence","Not attending","Mobile Plant Operators, nfd","35-44","Male","Postgrad",0
"Persons Place of Usual Residence","Not attending","Mobile Plant Operators, nfd","35-44","Female","No qualification",16
"Persons Place of Usual Residence","Not attending","Mobile Plant Operators, nfd","35-44","Female"," Cert III/IV",5
"Persons Place of Usual Residence","Not attending","Mobile Plant Operators, nfd","35-44","Female","Dip/Ad-dip",0
"Persons Place of Usual Residence","Not attending","Mobile Plant Operators, nfd","35-44","Female","Bachelor",0
"Persons Place of Usual Residence","Not attending","Mobile Plant Operators, nfd","35-44","Female","Postgrad",0
"Persons Place of Usual Residence","Not attending","Mobile Plant Operators, nfd","45-54","Male","No qualification",863
"Persons Place of Usual Residence","Not attending","Mobile Plant Operators, nfd","45-54","Male"," Cert III/IV",369
"Persons Place of Usual Residence","Not attending","Mobile Plant Operators, nfd","45-54","Male","Dip/Ad-dip",33
"Persons Place of Usual Residence","Not attending","Mobile Plant Operators, nfd","45-54","Male","Bachelor",4
"Persons Place of Usual Residence","Not attending","Mobile Plant Operators, nfd","45-54","Male","Postgrad",0
"Persons Place of Usual Residence","Not attending","Mobile Plant Operators, nfd","45-54","Female","No qualification",24
"Persons Place of Usual Residence","Not attending","Mobile Plant Operators, nfd","45-54","Female"," Cert III/IV",11
"Persons Place of Usual Residence","Not attending","Mobile Plant Operators, nfd","45-54","Female","Dip/Ad-dip",0
"Persons Place of Usual Residence","Not attending","Mobile Plant Operators, nfd","45-54","Female","Bachelor",0
"Persons Place of Usual Residence","Not attending","Mobile Plant Operators, nfd","45-54","Female","Postgrad",0
"Persons Place of Usual Residence","Not attending","Mobile Plant Operators, nfd","55-64","Male","No qualification",732
"Persons Place of Usual Residence","Not attending","Mobile Plant Operators, nfd","55-64","Male"," Cert III/IV",236
"Persons Place of Usual Residence","Not attending","Mobile Plant Operators, nfd","55-64","Male","Dip/Ad-dip",21
"Persons Place of Usual Residence","Not attending","Mobile Plant Operators, nfd","55-64","Male","Bachelor",0
"Persons Place of Usual Residence","Not attending","Mobile Plant Operators, nfd","55-64","Male","Postgrad",0
"Persons Place of Usual Residence","Not attending","Mobile Plant Operators, nfd","55-64","Female","No qualification",4
"Persons Place of Usual Residence","Not attending","Mobile Plant Operators, nfd","55-64","Female"," Cert III/IV",0
"Persons Place of Usual Residence","Not attending","Mobile Plant Operators, nfd","55-64","Female","Dip/Ad-dip",0
"Persons Place of Usual Residence","Not attending","Mobile Plant Operators, nfd","55-64","Female","Bachelor",0
"Persons Place of Usual Residence","Not attending","Mobile Plant Operators, nfd","55-64","Female","Postgrad",0
"Persons Place of Usual Residence","Not attending","Mobile Plant Operators, nfd","Over 65","Male","No qualification",140
"Persons Place of Usual Residence","Not attending","Mobile Plant Operators, nfd","Over 65","Male"," Cert III/IV",33
"Persons Place of Usual Residence","Not attending","Mobile Plant Operators, nfd","Over 65","Male","Dip/Ad-dip",4
"Persons Place of Usual Residence","Not attending","Mobile Plant Operators, nfd","Over 65","Male","Bachelor",0
"Persons Place of Usual Residence","Not attending","Mobile Plant Operators, nfd","Over 65","Male","Postgrad",0
"Persons Place of Usual Residence","Not attending","Mobile Plant Operators, nfd","Over 65","Female","No qualification",0
"Persons Place of Usual Residence","Not attending","Mobile Plant Operators, nfd","Over 65","Female"," Cert III/IV",0
"Persons Place of Usual Residence","Not attending","Mobile Plant Operators, nfd","Over 65","Female","Dip/Ad-dip",0
"Persons Place of Usual Residence","Not attending","Mobile Plant Operators, nfd","Over 65","Female","Bachelor",0
"Persons Place of Usual Residence","Not attending","Mobile Plant Operators, nfd","Over 65","Female","Postgrad",0
"Persons Place of Usual Residence","Not attending","Agricultural, Forestry and Horticultural Plant Operators","25-34","Male","No qualification",949
"Persons Place of Usual Residence","Not attending","Agricultural, Forestry and Horticultural Plant Operators","25-34","Male"," Cert III/IV",661
"Persons Place of Usual Residence","Not attending","Agricultural, Forestry and Horticultural Plant Operators","25-34","Male","Dip/Ad-dip",68
"Persons Place of Usual Residence","Not attending","Agricultural, Forestry and Horticultural Plant Operators","25-34","Male","Bachelor",58
"Persons Place of Usual Residence","Not attending","Agricultural, Forestry and Horticultural Plant Operators","25-34","Male","Postgrad",17
"Persons Place of Usual Residence","Not attending","Agricultural, Forestry and Horticultural Plant Operators","25-34","Female","No qualification",58
"Persons Place of Usual Residence","Not attending","Agricultural, Forestry and Horticultural Plant Operators","25-34","Female"," Cert III/IV",22
"Persons Place of Usual Residence","Not attending","Agricultural, Forestry and Horticultural Plant Operators","25-34","Female","Dip/Ad-dip",14
"Persons Place of Usual Residence","Not attending","Agricultural, Forestry and Horticultural Plant Operators","25-34","Female","Bachelor",10
"Persons Place of Usual Residence","Not attending","Agricultural, Forestry and Horticultural Plant Operators","25-34","Female","Postgrad",0
"Persons Place of Usual Residence","Not attending","Agricultural, Forestry and Horticultural Plant Operators","35-44","Male","No qualification",956
"Persons Place of Usual Residence","Not attending","Agricultural, Forestry and Horticultural Plant Operators","35-44","Male"," Cert III/IV",522
"Persons Place of Usual Residence","Not attending","Agricultural, Forestry and Horticultural Plant Operators","35-44","Male","Dip/Ad-dip",58
"Persons Place of Usual Residence","Not attending","Agricultural, Forestry and Horticultural Plant Operators","35-44","Male","Bachelor",39
"Persons Place of Usual Residence","Not attending","Agricultural, Forestry and Horticultural Plant Operators","35-44","Male","Postgrad",0
"Persons Place of Usual Residence","Not attending","Agricultural, Forestry and Horticultural Plant Operators","35-44","Female","No qualification",45
"Persons Place of Usual Residence","Not attending","Agricultural, Forestry and Horticultural Plant Operators","35-44","Female"," Cert III/IV",16
"Persons Place of Usual Residence","Not attending","Agricultural, Forestry and Horticultural Plant Operators","35-44","Female","Dip/Ad-dip",8
"Persons Place of Usual Residence","Not attending","Agricultural, Forestry and Horticultural Plant Operators","35-44","Female","Bachelor",3
"Persons Place of Usual Residence","Not attending","Agricultural, Forestry and Horticultural Plant Operators","35-44","Female","Postgrad",0
"Persons Place of Usual Residence","Not attending","Agricultural, Forestry and Horticultural Plant Operators","45-54","Male","No qualification",1232
"Persons Place of Usual Residence","Not attending","Agricultural, Forestry and Horticultural Plant Operators","45-54","Male"," Cert III/IV",539
"Persons Place of Usual Residence","Not attending","Agricultural, Forestry and Horticultural Plant Operators","45-54","Male","Dip/Ad-dip",63
"Persons Place of Usual Residence","Not attending","Agricultural, Forestry and Horticultural Plant Operators","45-54","Male","Bachelor",12
"Persons Place of Usual Residence","Not attending","Agricultural, Forestry and Horticultural Plant Operators","45-54","Male","Postgrad",4
"Persons Place of Usual Residence","Not attending","Agricultural, Forestry and Horticultural Plant Operators","45-54","Female","No qualification",69
"Persons Place of Usual Residence","Not attending","Agricultural, Forestry and Horticultural Plant Operators","45-54","Female"," Cert III/IV",14
"Persons Place of Usual Residence","Not attending","Agricultural, Forestry and Horticultural Plant Operators","45-54","Female","Dip/Ad-dip",6
"Persons Place of Usual Residence","Not attending","Agricultural, Forestry and Horticultural Plant Operators","45-54","Female","Bachelor",12
"Persons Place of Usual Residence","Not attending","Agricultural, Forestry and Horticultural Plant Operators","45-54","Female","Postgrad",0
"Persons Place of Usual Residence","Not attending","Agricultural, Forestry and Horticultural Plant Operators","55-64","Male","No qualification",1128
"Persons Place of Usual Residence","Not attending","Agricultural, Forestry and Horticultural Plant Operators","55-64","Male"," Cert III/IV",368
"Persons Place of Usual Residence","Not attending","Agricultural, Forestry and Horticultural Plant Operators","55-64","Male","Dip/Ad-dip",49
"Persons Place of Usual Residence","Not attending","Agricultural, Forestry and Horticultural Plant Operators","55-64","Male","Bachelor",18
"Persons Place of Usual Residence","Not attending","Agricultural, Forestry and Horticultural Plant Operators","55-64","Male","Postgrad",0
"Persons Place of Usual Residence","Not attending","Agricultural, Forestry and Horticultural Plant Operators","55-64","Female","No qualification",46
"Persons Place of Usual Residence","Not attending","Agricultural, Forestry and Horticultural Plant Operators","55-64","Female"," Cert III/IV",10
"Persons Place of Usual Residence","Not attending","Agricultural, Forestry and Horticultural Plant Operators","55-64","Female","Dip/Ad-dip",6
"Persons Place of Usual Residence","Not attending","Agricultural, Forestry and Horticultural Plant Operators","55-64","Female","Bachelor",4
"Persons Place of Usual Residence","Not attending","Agricultural, Forestry and Horticultural Plant Operators","55-64","Female","Postgrad",0
"Persons Place of Usual Residence","Not attending","Agricultural, Forestry and Horticultural Plant Operators","Over 65","Male","No qualification",436
"Persons Place of Usual Residence","Not attending","Agricultural, Forestry and Horticultural Plant Operators","Over 65","Male"," Cert III/IV",102
"Persons Place of Usual Residence","Not attending","Agricultural, Forestry and Horticultural Plant Operators","Over 65","Male","Dip/Ad-dip",14
"Persons Place of Usual Residence","Not attending","Agricultural, Forestry and Horticultural Plant Operators","Over 65","Male","Bachelor",7
"Persons Place of Usual Residence","Not attending","Agricultural, Forestry and Horticultural Plant Operators","Over 65","Male","Postgrad",0
"Persons Place of Usual Residence","Not attending","Agricultural, Forestry and Horticultural Plant Operators","Over 65","Female","No qualification",7
"Persons Place of Usual Residence","Not attending","Agricultural, Forestry and Horticultural Plant Operators","Over 65","Female"," Cert III/IV",0
"Persons Place of Usual Residence","Not attending","Agricultural, Forestry and Horticultural Plant Operators","Over 65","Female","Dip/Ad-dip",0
"Persons Place of Usual Residence","Not attending","Agricultural, Forestry and Horticultural Plant Operators","Over 65","Female","Bachelor",0
"Persons Place of Usual Residence","Not attending","Agricultural, Forestry and Horticultural Plant Operators","Over 65","Female","Postgrad",0
"Persons Place of Usual Residence","Not attending","Earthmoving Plant Operators","25-34","Male","No qualification",3523
"Persons Place of Usual Residence","Not attending","Earthmoving Plant Operators","25-34","Male"," Cert III/IV",2361
"Persons Place of Usual Residence","Not attending","Earthmoving Plant Operators","25-34","Male","Dip/Ad-dip",153
"Persons Place of Usual Residence","Not attending","Earthmoving Plant Operators","25-34","Male","Bachelor",80
"Persons Place of Usual Residence","Not attending","Earthmoving Plant Operators","25-34","Male","Postgrad",13
"Persons Place of Usual Residence","Not attending","Earthmoving Plant Operators","25-34","Female","No qualification",77
"Persons Place of Usual Residence","Not attending","Earthmoving Plant Operators","25-34","Female"," Cert III/IV",38
"Persons Place of Usual Residence","Not attending","Earthmoving Plant Operators","25-34","Female","Dip/Ad-dip",9
"Persons Place of Usual Residence","Not attending","Earthmoving Plant Operators","25-34","Female","Bachelor",6
"Persons Place of Usual Residence","Not attending","Earthmoving Plant Operators","25-34","Female","Postgrad",4
"Persons Place of Usual Residence","Not attending","Earthmoving Plant Operators","35-44","Male","No qualification",4068
"Persons Place of Usual Residence","Not attending","Earthmoving Plant Operators","35-44","Male"," Cert III/IV",2571
"Persons Place of Usual Residence","Not attending","Earthmoving Plant Operators","35-44","Male","Dip/Ad-dip",218
"Persons Place of Usual Residence","Not attending","Earthmoving Plant Operators","35-44","Male","Bachelor",71
"Persons Place of Usual Residence","Not attending","Earthmoving Plant Operators","35-44","Male","Postgrad",6
"Persons Place of Usual Residence","Not attending","Earthmoving Plant Operators","35-44","Female","No qualification",86
"Persons Place of Usual Residence","Not attending","Earthmoving Plant Operators","35-44","Female"," Cert III/IV",26
"Persons Place of Usual Residence","Not attending","Earthmoving Plant Operators","35-44","Female","Dip/Ad-dip",7
"Persons Place of Usual Residence","Not attending","Earthmoving Plant Operators","35-44","Female","Bachelor",3
"Persons Place of Usual Residence","Not attending","Earthmoving Plant Operators","35-44","Female","Postgrad",3
"Persons Place of Usual Residence","Not attending","Earthmoving Plant Operators","45-54","Male","No qualification",5345
"Persons Place of Usual Residence","Not attending","Earthmoving Plant Operators","45-54","Male"," Cert III/IV",2673
"Persons Place of Usual Residence","Not attending","Earthmoving Plant Operators","45-54","Male","Dip/Ad-dip",218
"Persons Place of Usual Residence","Not attending","Earthmoving Plant Operators","45-54","Male","Bachelor",63
"Persons Place of Usual Residence","Not attending","Earthmoving Plant Operators","45-54","Male","Postgrad",9
"Persons Place of Usual Residence","Not attending","Earthmoving Plant Operators","45-54","Female","No qualification",113
"Persons Place of Usual Residence","Not attending","Earthmoving Plant Operators","45-54","Female"," Cert III/IV",27
"Persons Place of Usual Residence","Not attending","Earthmoving Plant Operators","45-54","Female","Dip/Ad-dip",10
"Persons Place of Usual Residence","Not attending","Earthmoving Plant Operators","45-54","Female","Bachelor",0
"Persons Place of Usual Residence","Not attending","Earthmoving Plant Operators","45-54","Female","Postgrad",4
"Persons Place of Usual Residence","Not attending","Earthmoving Plant Operators","55-64","Male","No qualification",4260
"Persons Place of Usual Residence","Not attending","Earthmoving Plant Operators","55-64","Male"," Cert III/IV",1599
"Persons Place of Usual Residence","Not attending","Earthmoving Plant Operators","55-64","Male","Dip/Ad-dip",138
"Persons Place of Usual Residence","Not attending","Earthmoving Plant Operators","55-64","Male","Bachelor",21
"Persons Place of Usual Residence","Not attending","Earthmoving Plant Operators","55-64","Male","Postgrad",4
"Persons Place of Usual Residence","Not attending","Earthmoving Plant Operators","55-64","Female","No qualification",54
"Persons Place of Usual Residence","Not attending","Earthmoving Plant Operators","55-64","Female"," Cert III/IV",12
"Persons Place of Usual Residence","Not attending","Earthmoving Plant Operators","55-64","Female","Dip/Ad-dip",3
"Persons Place of Usual Residence","Not attending","Earthmoving Plant Operators","55-64","Female","Bachelor",4
"Persons Place of Usual Residence","Not attending","Earthmoving Plant Operators","55-64","Female","Postgrad",0
"Persons Place of Usual Residence","Not attending","Earthmoving Plant Operators","Over 65","Male","No qualification",1129
"Persons Place of Usual Residence","Not attending","Earthmoving Plant Operators","Over 65","Male"," Cert III/IV",243
"Persons Place of Usual Residence","Not attending","Earthmoving Plant Operators","Over 65","Male","Dip/Ad-dip",33
"Persons Place of Usual Residence","Not attending","Earthmoving Plant Operators","Over 65","Male","Bachelor",9
"Persons Place of Usual Residence","Not attending","Earthmoving Plant Operators","Over 65","Male","Postgrad",0
"Persons Place of Usual Residence","Not attending","Earthmoving Plant Operators","Over 65","Female","No qualification",16
"Persons Place of Usual Residence","Not attending","Earthmoving Plant Operators","Over 65","Female"," Cert III/IV",0
"Persons Place of Usual Residence","Not attending","Earthmoving Plant Operators","Over 65","Female","Dip/Ad-dip",0
"Persons Place of Usual Residence","Not attending","Earthmoving Plant Operators","Over 65","Female","Bachelor",0
"Persons Place of Usual Residence","Not attending","Earthmoving Plant Operators","Over 65","Female","Postgrad",0
"Persons Place of Usual Residence","Not attending","Forklift Drivers","25-34","Male","No qualification",7147
"Persons Place of Usual Residence","Not attending","Forklift Drivers","25-34","Male"," Cert III/IV",2125
"Persons Place of Usual Residence","Not attending","Forklift Drivers","25-34","Male","Dip/Ad-dip",534
"Persons Place of Usual Residence","Not attending","Forklift Drivers","25-34","Male","Bachelor",440
"Persons Place of Usual Residence","Not attending","Forklift Drivers","25-34","Male","Postgrad",130
"Persons Place of Usual Residence","Not attending","Forklift Drivers","25-34","Female","No qualification",280
"Persons Place of Usual Residence","Not attending","Forklift Drivers","25-34","Female"," Cert III/IV",96
"Persons Place of Usual Residence","Not attending","Forklift Drivers","25-34","Female","Dip/Ad-dip",36
"Persons Place of Usual Residence","Not attending","Forklift Drivers","25-34","Female","Bachelor",8
"Persons Place of Usual Residence","Not attending","Forklift Drivers","25-34","Female","Postgrad",0
"Persons Place of Usual Residence","Not attending","Forklift Drivers","35-44","Male","No qualification",7563
"Persons Place of Usual Residence","Not attending","Forklift Drivers","35-44","Male"," Cert III/IV",2083
"Persons Place of Usual Residence","Not attending","Forklift Drivers","35-44","Male","Dip/Ad-dip",494
"Persons Place of Usual Residence","Not attending","Forklift Drivers","35-44","Male","Bachelor",428
